uuid,name,type,permalink,cb_url,rank,created_at,updated_at,category_groups_list
c6d041b1-4dbe-796e-bd46-b7e050a344ec,Lingerie,category,lingerie,https://www.crunchbase.com/category/lingerie,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Clothing and Apparel,Consumer Goods"
c4c66159-7592-b141-ce57-4ffde4dabdde,Career Planning,category,career-planning,https://www.crunchbase.com/category/career-planning,,2014-04-20 07:58:47,2018-02-13 00:59:11,Professional Services
c3d5f46f-0a9d-cfdc-a44a-4cc6a13fe804,Solar,category,solar-c3d5,https://www.crunchbase.com/category/solar-c3d5,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Energy,Natural Resources,Sustainability"
c333af05-5f63-e062-1fb3-99189f106b59,Film,category,film-c333,https://www.crunchbase.com/category/film-c333,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Media and Entertainment,Video"
c2ddf939-d1f3-bd05-c436-22c0f3cdcb4b,E-Commerce Platforms,category,e-commerce-platforms,https://www.crunchbase.com/category/e-commerce-platforms,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Commerce and Shopping,Internet Services"
c08b5441-a05b-9777-b7a6-012728caddd9,Software,category,software,https://www.crunchbase.com/category/software,,2014-04-20 07:58:47,2018-02-13 00:59:11,Software
c027cef7-0f5e-e22c-cc82-937146652034,Hedge Funds,category,hedge-funds,https://www.crunchbase.com/category/hedge-funds,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Financial Services,Lending and Investments"
bf5c955e-6f68-da36-e502-1d3962c28325,Social Impact,category,social-impact-bf5c,https://www.crunchbase.com/category/social-impact-bf5c,,2014-04-20 07:58:47,2018-08-15 00:41:24,Other
be24ff10-a040-7d8f-d7a7-1169cc22497b,Digital Signage,category,digital-signage,https://www.crunchbase.com/category/digital-signage,,2014-04-20 07:58:47,2018-02-13 00:59:11,Sales and Marketing
be0f36fc-f1fa-504e-b9a7-d5496cc754cd,Organic,category,organic-be0f,https://www.crunchbase.com/category/organic-be0f,,2014-04-20 07:58:47,2018-02-13 00:59:11,Sustainability
be0cfcc4-764a-5444-8285-6e07bfb1c80d,Professional Networking,category,professional-networking,https://www.crunchbase.com/category/professional-networking,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Community and Lifestyle,Professional Services"
bca6746a-a1b8-0637-b9b2-985d70a7e507,Recreation,category,recreation,https://www.crunchbase.com/category/recreation,,2014-04-20 07:58:47,2018-02-13 00:59:11,Sports
bb2ad65f-1009-db81-c6f6-83dbcfd64870,Automotive,category,automotive,https://www.crunchbase.com/category/automotive,,2014-04-20 07:58:47,2018-02-13 00:59:11,Transportation
bb1777e5-25f3-b9f2-922b-0d5defe0d5bb,Semantic Search,category,semantic-search,https://www.crunchbase.com/category/semantic-search,,2014-04-20 07:58:47,2018-02-13 00:59:11,Internet Services
b9cab5d0-2afc-6b49-ff6d-796d2ab49334,Content Delivery Network,category,content-delivery-network,https://www.crunchbase.com/category/content-delivery-network,,2014-04-20 07:58:47,2018-02-13 00:59:11,Content and Publishing
b94dffa8-e39f-1a70-ef05-451d1b29fb20,Location Based Services,category,location-based-services,https://www.crunchbase.com/category/location-based-services,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Data and Analytics,Internet Services,Navigation and Mapping"
b8ca872c-983d-f8dd-3639-2660511203ef,Insurance,category,insurance,https://www.crunchbase.com/category/insurance,,2014-04-20 07:58:47,2018-02-13 00:59:11,Financial Services
b433ae30-feb9-c0c6-75b0-6b16174ebe09,Outdoor Advertising,category,outdoor-advertising,https://www.crunchbase.com/category/outdoor-advertising,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Advertising,Sales and Marketing"
b37dbaeb-c825-e6a0-36de-84556a5d2e1f,Venture Capital,category,venture-capital-b37d,https://www.crunchbase.com/category/venture-capital-b37d,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Financial Services,Lending and Investments"
b26d30cb-466d-10fb-df31-7931541c33aa,Virtual Goods,category,virtual-goods,https://www.crunchbase.com/category/virtual-goods,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Commerce and Shopping,Software"
b1b3b2d7-85ed-2cb1-fc60-3e2b6a3b5ddd,Video Streaming,category,video-streaming,https://www.crunchbase.com/category/video-streaming,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Content and Publishing,Media and Entertainment,Video"
b1234a83-0ad1-c131-b788-81f8eb48c35e,Legal,category,legal,https://www.crunchbase.com/category/legal,,2014-04-20 07:58:47,2018-02-13 00:59:11,Professional Services
b05bd17d-1df9-8add-ae14-14e07dc37c9c,Sporting Goods,category,sporting-goods,https://www.crunchbase.com/category/sporting-goods,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Commerce and Shopping,Sports"
af922a55-ff56-771a-b9b5-06c1284ef0c8,Gamification,category,gamification-af92,https://www.crunchbase.com/category/gamification-af92,,2014-04-20 07:58:47,2018-02-13 00:59:11,Gaming
af333248-9c7e-50c5-168a-e91b86595a17,Apps,category,apps,https://www.crunchbase.com/category/apps,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Apps,Software"
aeae9394-5d34-5f75-8439-5edfe8f12644,Resorts,category,resorts,https://www.crunchbase.com/category/resorts,,2014-04-20 07:58:47,2018-02-13 00:59:11,Travel and Tourism
ae8f68d2-9319-f2c2-3549-4f1ac2851660,3D Printing,category,3d-printing,https://www.crunchbase.com/category/3d-printing,,2014-04-20 07:58:47,2018-02-13 00:59:11,Manufacturing
ae5718dc-8602-c733-e62b-28e6167091ad,Finance,category,finance,https://www.crunchbase.com/category/finance,,2014-04-20 07:58:47,2018-02-13 00:59:11,Financial Services
ae47d4bc-fe64-9638-06b8-ffdf91a9f82a,Cloud Management,category,cloud-management,https://www.crunchbase.com/category/cloud-management,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Information Technology,Internet Services,Software"
ad8f33a8-c5d0-b7d7-86f3-89aa2954c119,Visual Search,category,visual-search,https://www.crunchbase.com/category/visual-search,,2014-04-20 07:58:47,2018-02-13 00:59:11,Internet Services
acee45c1-07e3-c7a2-4853-f9df6c484e9a,Web Browsers,category,web-browsers,https://www.crunchbase.com/category/web-browsers,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Internet Services,Software"
ac909e6a-4cc4-07ab-9d41-7eb068ebdb35,Darknet,category,darknet,https://www.crunchbase.com/category/darknet,,2014-04-20 07:58:47,2018-02-13 00:59:11,Internet Services
ac34c4c6-e430-f66f-44ae-ef8ca45b52bb,Semantic Web,category,semantic-web,https://www.crunchbase.com/category/semantic-web,,2014-04-20 07:58:47,2018-02-13 00:59:11,Internet Services
aad2f937-0707-e264-9c2e-63a2f5083150,Soccer,category,soccer,https://www.crunchbase.com/category/soccer,,2014-04-20 07:58:47,2018-02-13 00:59:11,Sports
a90af7ae-cd98-8e2a-1a6f-589fe4037a86,Concerts,category,concerts,https://www.crunchbase.com/category/concerts,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Events,Media and Entertainment"
a7e6d51c-665d-5b0b-11ca-07737db50c4e,Local Advertising,category,local-advertising,https://www.crunchbase.com/category/local-advertising,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Advertising,Sales and Marketing"
a69e7c2b-5a12-d999-e85e-a0da5f05b3d3,Computer Vision,category,computer-vision,https://www.crunchbase.com/category/computer-vision,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Hardware,Software"
a5194b80-118a-af3e-db95-665fd12f2474,Dietary Supplements,category,dietary-supplements,https://www.crunchbase.com/category/dietary-supplements,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Food and Beverage,Health Care"
a4ef4f4d-5063-a104-f758-53d855db79f1,MMO Games,category,mmo-games-a4ef,https://www.crunchbase.com/category/mmo-games-a4ef,,2014-04-20 07:58:47,2018-02-13 00:59:11,Gaming
a477d733-6770-63f6-8b37-9444379e3186,National Security,category,national-security,https://www.crunchbase.com/category/national-security,,2014-04-20 07:58:47,2018-02-13 00:59:11,Government and Military
a3a34a17-be2d-c903-687f-6f1f3e6530ba,Assisted Living,category,assisted-living,https://www.crunchbase.com/category/assisted-living,,2014-04-20 07:58:47,2018-02-13 00:59:11,Health Care
a1ec698c-164f-d8da-096f-bdbb751c21a8,Music Venues,category,music-venues,https://www.crunchbase.com/category/music-venues,,2014-04-20 07:58:47,2018-02-13 00:59:11,Media and Entertainment
a146d2f4-4b22-453a-f8bd-e671e3182112,Small and Medium Businesses,category,small-and-medium-businesses,https://www.crunchbase.com/category/small-and-medium-businesses,,2014-04-20 07:58:47,2018-02-13 00:59:11,Other
a05dcda6-3d19-288d-9b66-1473706720aa,Product Design,category,product-design,https://www.crunchbase.com/category/product-design,,2014-04-20 07:58:47,2018-02-13 00:59:11,Design
a0144815-bd8f-9a1b-42ae-74c91617a77c,Sports,category,sports,https://www.crunchbase.com/category/sports,,2014-04-20 07:58:47,2018-02-13 00:59:11,Sports
9fe4b692-8586-3baa-84a4-9ccf4d6eb0fa,Infrastructure,category,infrastructure,https://www.crunchbase.com/category/infrastructure,,2014-04-20 07:58:47,2018-02-13 00:59:11,Other
9ee51d4b-2d79-a32c-479f-668767ad6898,Aquaculture,category,aquaculture,https://www.crunchbase.com/category/aquaculture,,2014-04-20 07:58:47,2018-02-13 00:59:11,Agriculture and Farming
9ebf5fb1-a1f9-7c81-da82-517c05bfee06,Direct Sales,category,direct-sales,https://www.crunchbase.com/category/direct-sales,,2014-04-20 07:58:47,2018-02-13 00:59:11,Sales and Marketing
9d01b6be-c071-6db0-eb2d-b18094bde681,Wealth Management,category,wealth-management,https://www.crunchbase.com/category/wealth-management,,2014-04-20 07:58:47,2018-02-13 00:59:11,Financial Services
9b7bff94-c36c-b8d4-8789-69670454fe84,Direct Marketing,category,direct-marketing,https://www.crunchbase.com/category/direct-marketing,,2014-04-20 07:58:47,2018-02-13 00:59:11,Sales and Marketing
9a7758a1-8a6d-6489-3369-7315ac5e5e8c,Browser Extensions,category,browser-extensions,https://www.crunchbase.com/category/browser-extensions,,2014-04-20 07:58:47,2018-02-13 00:59:11,Software
99c5404c-0ff5-8ee5-d334-4b944ddb8cd9,Analytics,category,analytics,https://www.crunchbase.com/category/analytics,,2014-04-20 07:58:47,2018-02-13 00:59:11,Data and Analytics
98e7ead5-ed98-1a63-daa7-9ec18919a6ab,Content Creators,category,content-creators,https://www.crunchbase.com/category/content-creators,,2014-04-20 07:58:47,2018-02-13 00:59:11,Media and Entertainment
982fba85-05b9-7702-8a4e-518424a489ca,Natural Resources,category,natural-resources,https://www.crunchbase.com/category/natural-resources,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Natural Resources,Sustainability"
95642ff0-23e9-79a3-612b-50de99f06305,Transportation,category,transportation,https://www.crunchbase.com/category/transportation,,2014-04-20 07:58:47,2018-02-13 00:59:11,Transportation
93872d37-a1f6-a0af-b9e2-0b150c79f8eb,Retail Technology,category,retail-technology,https://www.crunchbase.com/category/retail-technology,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Commerce and Shopping,Hardware,Software"
92df4ad0-7ad6-87b0-2025-9e6c0f2395f8,In-Flight Entertainment,category,in-flight-entertainment,https://www.crunchbase.com/category/in-flight-entertainment,,2014-04-20 07:58:47,2018-02-13 00:59:11,Media and Entertainment
92deb86b-de05-53d4-e1f9-39658c12d2da,Human Resources,category,human-resources,https://www.crunchbase.com/category/human-resources,,2014-04-20 07:58:47,2018-04-14 20:34:23,Administrative Services
917e01db-e156-b8f9-507f-ae9b76ecfc48,Event Management,category,event-management,https://www.crunchbase.com/category/event-management,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Events,Media and Entertainment"
8eced4ea-e4ff-e56a-b97a-7d87d6394fd0,Underserved Children,category,underserved-children,https://www.crunchbase.com/category/underserved-children,,2014-04-20 07:58:47,2018-02-13 00:59:11,Other
8e444f22-2d12-19a1-d6d0-1d1952887a83,Clinical Trials,category,clinical-trials,https://www.crunchbase.com/category/clinical-trials,,2014-04-20 07:58:47,2018-02-13 00:59:11,Health Care
8c453fd3-90cc-5be3-23a6-cb2944fb05cf,Data Visualization,category,data-visualization,https://www.crunchbase.com/category/data-visualization,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Data and Analytics,Design,Information Technology,Software"
8c09868f-b82e-6e44-5908-384b5980db03,Prediction Markets,category,prediction-markets,https://www.crunchbase.com/category/prediction-markets,,2014-04-20 07:58:47,2018-02-13 00:59:11,Financial Services
8bd96e9c-db8c-261d-d074-1b80a919c786,Collectibles,category,collectibles,https://www.crunchbase.com/category/collectibles,,2014-04-20 07:58:47,2018-02-13 00:59:11,Commerce and Shopping
8a3ae13e-ac51-4759-31a5-c578e6c1e31c,Farmers Market,category,farmers-market,https://www.crunchbase.com/category/farmers-market,,2014-04-20 07:58:47,2018-02-13 00:59:11,Food and Beverage
89fc23fc-2ec1-4aa3-906e-e6afb448ae0b,Commercial Real Estate,category,commercial-real-estate,https://www.crunchbase.com/category/commercial-real-estate,,2014-04-20 07:58:47,2018-02-13 00:59:11,Real Estate
89da20c4-f7c5-1b6c-6ec6-ca4c272df3c9,Consumer Electronics,category,consumer-electronics,https://www.crunchbase.com/category/consumer-electronics,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Consumer Electronics,Hardware"
8672f521-ce9a-e851-adff-c35d2441a0ad,Travel,category,travel,https://www.crunchbase.com/category/travel,,2014-04-20 07:58:47,2018-02-13 00:59:11,Travel and Tourism
839a5a99-3262-1e44-7688-895f3570d3aa,Meeting Software,category,meeting-software,https://www.crunchbase.com/category/meeting-software,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Messaging and Telecommunications,Software"
8199d452-4fac-bd2f-30c2-4be85dc551cc,Emerging Markets,category,emerging-markets,https://www.crunchbase.com/category/emerging-markets,,2014-04-20 07:58:47,2018-02-13 00:59:11,Other
80ccab3c-f397-2628-2bc6-bdcbde68eb89,Gambling,category,gambling,https://www.crunchbase.com/category/gambling,,2014-04-20 07:58:47,2018-02-13 00:59:11,Gaming
7ec4e4c8-a648-da5d-c02b-90a98c5ebfcf,Supply Chain Management,category,supply-chain-management,https://www.crunchbase.com/category/supply-chain-management,,2014-04-20 07:58:47,2018-02-13 00:59:11,Transportation
7d5e72c3-4752-def2-ac40-e24aac2a004b,Parking,category,parking,https://www.crunchbase.com/category/parking,,2014-04-20 07:58:47,2018-02-13 00:59:11,Transportation
7cd5bc2d-b7d1-91dd-1778-eabdf1399ed9,Nutraceutical,category,nutraceutical,https://www.crunchbase.com/category/nutraceutical,,2014-04-20 07:58:47,2018-02-13 00:59:11,Health Care
789bbbef-c46e-1532-a68d-f17da87090ea,Natural Language Processing,category,natural-language-processing,https://www.crunchbase.com/category/natural-language-processing,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Artificial Intelligence,Data and Analytics,Software"
78816963-be25-bc89-e317-a1b894f472cb,Non Profit,category,non-profit,https://www.crunchbase.com/category/non-profit,,2014-04-20 07:58:47,2018-02-13 00:59:11,Other
7866a1c0-21ec-241c-c2a6-d263a6ef49dd,Cloud Computing,category,cloud-computing,https://www.crunchbase.com/category/cloud-computing,,2014-04-20 07:58:47,2018-02-13 00:59:11,"Internet Services,Software"
77ed4b62-9d8b-8e69-fc03-56fd2297092c,Homeland Security,category,homeland-security,https://www.crunchbase.com/category/homeland-security,,2014-04-20 07:58:47,2018-02-13 00:59:11,Privacy and Security
76c672c1-ef33-72f0-8027-d747c8c6e4ba,3D Technology,category,3d-technology,https://www.crunchbase.com/category/3d-technology,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Hardware,Software"
7607ad5b-247c-f366-00ba-dd0e738ec5b1,Jewelry,category,jewelry,https://www.crunchbase.com/category/jewelry,,2014-04-20 07:58:47,2018-02-13 00:59:10,Consumer Goods
755a3876-a84b-866f-a96c-396515fd5eb1,Advertising Platforms,category,advertising-platforms,https://www.crunchbase.com/category/advertising-platforms,,2014-04-20 07:58:47,2018-02-13 00:59:10,Advertising
72eb8163-24b3-80c8-6851-21019ceaaaf4,Lead Management,category,lead-management,https://www.crunchbase.com/category/lead-management,,2014-04-20 07:58:47,2018-02-13 00:59:10,Sales and Marketing
71918537-d499-ddfa-ec1c-ea7e2b775289,Charter Schools,category,charter-schools,https://www.crunchbase.com/category/charter-schools,,2014-04-20 07:58:47,2018-02-13 00:59:10,Education
70c61872-0802-45b9-3a48-aba7431b7bde,QR Codes,category,qr-codes,https://www.crunchbase.com/category/qr-codes,,2014-04-20 07:58:47,2018-02-13 00:59:10,Software
6f169dae-3199-cda7-a7eb-94c30066691c,Digital Entertainment,category,digital-entertainment,https://www.crunchbase.com/category/digital-entertainment,,2014-04-20 07:58:47,2018-02-13 00:59:10,Media and Entertainment
6ed1eddf-4d71-581a-c523-7ccdf6759e64,Photo Sharing,category,photo-sharing,https://www.crunchbase.com/category/photo-sharing,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Content and Publishing,Media and Entertainment"
6d8f96f4-91cc-9501-4ad2-d66e65cfbca7,Presentations,category,presentations,https://www.crunchbase.com/category/presentations,,2014-04-20 07:58:47,2018-02-13 00:59:10,Software
6d121d5d-b67f-1765-6403-d33e865f0e28,Price Comparison,category,price-comparison,https://www.crunchbase.com/category/price-comparison,,2014-04-20 07:58:47,2018-02-13 00:59:10,Commerce and Shopping
6cb68537-2de1-b041-2ee5-451ff81bccab,Advertising,category,advertising-6cb6,https://www.crunchbase.com/category/advertising-6cb6,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Advertising,Sales and Marketing"
6a733ac8-b79c-e2d2-55b9-cc3d66435eb6,Agriculture,category,agriculture,https://www.crunchbase.com/category/agriculture,,2014-04-20 07:58:47,2018-02-13 00:59:10,Agriculture and Farming
6a29209e-2241-72fd-358f-77f6e99905c6,Politics,category,politics,https://www.crunchbase.com/category/politics,,2014-04-20 07:58:47,2018-02-13 00:59:10,Government and Military
68e7ba7c-5e31-2abe-ec3e-c157059ec904,Nightlife,category,nightlife-68e7,https://www.crunchbase.com/category/nightlife-68e7,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Events,Media and Entertainment"
687e34ef-30e2-af08-a178-436d6b53d633,Email,category,email,https://www.crunchbase.com/category/email,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Information Technology,Internet Services,Messaging and Telecommunications"
68250c3a-6cf5-86fb-281e-9072ae2d4fe8,Banking,category,banking,https://www.crunchbase.com/category/banking,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Financial Services,Lending and Investments"
6798b0e8-d683-9088-f29b-e9838a21e08a,Electrical Distribution,category,electrical-distribution,https://www.crunchbase.com/category/electrical-distribution,,2014-04-20 07:58:47,2018-02-13 00:59:10,Energy
66be03e0-5dab-b881-1c03-0a249714bf56,Ticketing,category,ticketing,https://www.crunchbase.com/category/ticketing,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Events,Media and Entertainment"
655df1bf-587c-59e3-4665-136fb2920827,Shopping,category,shopping,https://www.crunchbase.com/category/shopping,,2014-04-20 07:58:47,2018-02-13 00:59:10,Commerce and Shopping
5ea0cdb7-c9a6-47fc-50f8-c9b0fac04863,Machine Learning,category,machine-learning,https://www.crunchbase.com/category/machine-learning,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Artificial Intelligence,Data and Analytics,Software"
5e863b20-28f6-a760-89c7-005249ab4a70,Organic Food,category,organic-food,https://www.crunchbase.com/category/organic-food,,2014-04-20 07:58:47,2018-02-13 00:59:10,Food and Beverage
5d9b1750-8176-20fb-3bc6-f02ea58c7215,Adventure Travel,category,adventure-travel,https://www.crunchbase.com/category/adventure-travel,,2014-04-20 07:58:47,2018-02-13 00:59:10,Travel and Tourism
5ca011af-31fe-335c-6866-ff8b635bb2f8,Tourism,category,tourism,https://www.crunchbase.com/category/tourism,,2014-04-20 07:58:47,2018-02-13 00:59:10,Travel and Tourism
5c362e08-2d00-f3b4-ca60-584bfcc4e72f,Publishing,category,publishing,https://www.crunchbase.com/category/publishing,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Content and Publishing,Media and Entertainment"
5b8aca67-4f27-bd26-d245-0350b537165e,Transaction Processing,category,transaction-processing,https://www.crunchbase.com/category/transaction-processing,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Financial Services,Payments,Software"
564e5e59-65fb-82ef-ef3a-5084e5fa6132,Content Discovery,category,content-discovery,https://www.crunchbase.com/category/content-discovery,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Content and Publishing,Media and Entertainment"
54af3c84-9aaa-f5b7-8a00-68d3ad54c3a8,Personal Branding,category,personal-branding,https://www.crunchbase.com/category/personal-branding,,2014-04-20 07:58:47,2018-02-13 00:59:10,Sales and Marketing
54ae5944-5d30-95de-62d5-170535f943cf,Personal Finance,category,personal-finance,https://www.crunchbase.com/category/personal-finance,,2014-04-20 07:58:47,2018-02-13 00:59:10,Financial Services
541939b6-43da-dc84-31e3-3523a87a2129,Film Production,category,film-production,https://www.crunchbase.com/category/film-production,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Media and Entertainment,Video"
51c0d758-772d-e2e5-f7ea-0988d5a7d8f8,Indoor Positioning,category,indoor-positioning,https://www.crunchbase.com/category/indoor-positioning,,2014-04-20 07:58:47,2018-02-13 00:58:55,Navigation and Mapping
513c0231-6c91-3702-ab2a-4f01b7ec73fa,Nightclubs,category,nightclubs,https://www.crunchbase.com/category/nightclubs,,2014-04-20 07:58:47,2018-02-13 00:58:52,"Events,Media and Entertainment"
51385655-f802-346b-045d-f44f461989fc,Restaurants,category,restaurants,https://www.crunchbase.com/category/restaurants,,2014-04-20 07:58:47,2018-02-13 00:58:52,Food and Beverage
50f7f0b8-21a5-22e3-20ff-34c02396a047,Financial Exchanges,category,financial-exchanges,https://www.crunchbase.com/category/financial-exchanges,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Financial Services,Lending and Investments"
4d5971dc-db1a-a9a5-8911-9f546f3c2be2,Edutainment,category,edutainment,https://www.crunchbase.com/category/edutainment,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Education,Media and Entertainment"
4d4b3487-d2f7-4605-328a-adddc1a693be,Contact Management,category,contact-management,https://www.crunchbase.com/category/contact-management,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Information Technology,Software"
4c6005cd-3476-35d2-ceab-b7d4f1d89e8b,Security,category,security-4c60,https://www.crunchbase.com/category/security-4c60,,2014-04-20 07:58:47,2018-02-13 00:59:10,Privacy and Security
4c2e7382-66cb-5e44-9b3a-d9983d537a0c,Rehabilitation,category,rehabilitation,https://www.crunchbase.com/category/rehabilitation,,2014-04-20 07:58:47,2018-02-13 00:59:10,Health Care
4c05603a-de94-fa09-adb6-7ecde1c12c14,Auctions,category,auctions,https://www.crunchbase.com/category/auctions,,2014-04-20 07:58:47,2018-02-13 00:59:10,Commerce and Shopping
4bacab56-cafe-2e50-fdb2-7cb16c0b1cd6,SEO,category,seo,https://www.crunchbase.com/category/seo,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Internet Services,Sales and Marketing"
4b6c9531-07fb-d30c-4200-4af5c8571b14,DIY,category,diy-4b6c,https://www.crunchbase.com/category/diy-4b6c,,2014-04-20 07:58:47,2018-02-13 00:59:10,Consumer Goods
4b5272c7-6e2e-cba3-5b37-e35dcb737344,Quantified Self,category,quantified-self-4b52,https://www.crunchbase.com/category/quantified-self-4b52,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Biotechnology,Data and Analytics"
48f77fba-91a0-ac0f-8367-b1aff1dc8170,Fleet Management,category,fleet-management,https://www.crunchbase.com/category/fleet-management,,2014-04-20 07:58:47,2018-02-13 00:59:10,Transportation
47e90bba-dfb4-2b2e-0034-d3e7c809373c,Outdoors,category,outdoors,https://www.crunchbase.com/category/outdoors,,2014-04-20 07:58:47,2018-02-13 00:59:10,Sports
47b7f337-c81c-bb9e-e4d2-08022a0dd60f,Genetics,category,genetics,https://www.crunchbase.com/category/genetics,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Biotechnology,Health Care"
47592b2e-aaaa-6aa3-d0e9-82ab5e525c2d,TV Production,category,tv-production,https://www.crunchbase.com/category/tv-production,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Media and Entertainment,Video"
46c250d5-00f6-d12f-4ad8-9b16f8b233d4,Cyber Security,category,cyber-security,https://www.crunchbase.com/category/cyber-security,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Information Technology,Privacy and Security"
45a2bbea-ddd8-9198-5358-37d9c1c7e8b2,Home Renovation,category,home-renovation,https://www.crunchbase.com/category/home-renovation,,2014-04-20 07:58:47,2018-02-13 00:59:10,Real Estate
44cbfd35-6e4b-3af5-74d2-ab01eb112bbd,Stock Exchanges,category,stock-exchanges,https://www.crunchbase.com/category/stock-exchanges,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Financial Services,Lending and Investments"
421943ef-50ae-c811-470e-c66a0323cf0d,Robotics,category,robotics,https://www.crunchbase.com/category/robotics,,2014-04-20 07:58:47,2018-02-13 00:58:52,"Hardware,Science and Engineering,Software"
3d95d448-d63e-c411-769b-9aa1321cc7a6,Energy Management,category,energy-management,https://www.crunchbase.com/category/energy-management,,2014-04-20 07:58:47,2018-02-13 00:59:10,Energy
3d91b7f7-78f6-2c44-e6ea-9a5e3e392f06,Craft Beer,category,craft-beer,https://www.crunchbase.com/category/craft-beer,,2014-04-20 07:58:47,2018-02-13 00:59:10,Food and Beverage
3cfdd7cc-1dfe-1746-2d08-aa25f056d781,CAD,category,cad-3cfd,https://www.crunchbase.com/category/cad-3cfd,,2014-04-20 07:58:47,2018-02-13 00:59:09,"Design,Software"
3b1e8633-70a5-0f3e-acbd-a5faa1c7b363,Ad Targeting,category,ad-targeting,https://www.crunchbase.com/category/ad-targeting,,2014-04-20 07:58:47,2018-02-13 00:59:09,Advertising
38332b1e-9615-917e-89c0-346d631ffa97,Recycling,category,recycling,https://www.crunchbase.com/category/recycling,,2014-04-20 07:58:47,2018-02-13 00:58:58,Sustainability
37d687ed-5ad9-d434-d1fc-09accbb96667,Point of Sale,category,point-of-sale-37d6,https://www.crunchbase.com/category/point-of-sale-37d6,,2014-04-20 07:58:47,2018-02-13 00:58:58,Commerce and Shopping
371b7b2c-75fb-9c00-1778-5a24bed20453,Developer APIs,category,developer-apis,https://www.crunchbase.com/category/developer-apis,,2014-04-20 07:58:47,2018-02-13 00:58:58,Software
351abbd7-efe7-dfb2-59c3-4d608db4d53a,Audiobooks,category,audiobooks,https://www.crunchbase.com/category/audiobooks,,2014-04-20 07:58:47,2018-02-13 00:58:58,"Media and Entertainment,Music and Audio"
342cedc1-6dff-c0fa-2e2f-f376b7db1f69,Psychology,category,psychology,https://www.crunchbase.com/category/psychology,,2014-04-20 07:58:47,2018-02-13 00:58:58,Health Care
3373d4b5-2db0-b716-1e22-f57271941e32,Green Building,category,green-building,https://www.crunchbase.com/category/green-building,,2014-04-20 07:58:47,2018-02-13 00:58:57,"Real Estate,Sustainability"
3082b9fa-e0fd-150a-1f2d-a6f8d3515c0c,Advanced Materials,category,advanced-materials,https://www.crunchbase.com/category/advanced-materials,,2014-04-20 07:58:47,2018-02-13 00:58:57,"Manufacturing,Science and Engineering"
2fb9b79f-0f4b-0f2b-a2f6-ef284a2a4219,Performing Arts,category,performing-arts,https://www.crunchbase.com/category/performing-arts,,2014-04-20 07:58:47,2018-02-13 00:58:57,Media and Entertainment
2e3b8104-b12e-468a-65b8-0989208f0b16,Business Intelligence,category,business-intelligence,https://www.crunchbase.com/category/business-intelligence,,2014-04-20 07:58:47,2018-02-13 00:58:57,Data and Analytics
